worker_id,access_counter,token_input,user_agent_source,ip_address,generated,ip_source,time_removal,try_current,paid,batch_name,token_output,unit_id,session_i_d,time_completion,in_progress,user_agent,time_arrival,task_name,folder,time_expired,study_i_d,platform,try_left,source_acl,source_data,source_log,source_path,try_last,task_id,tries_amount,questionnaire_amount,questionnaire_amount_start,questionnaire_amount_end,documents_amount,dimensions_amount,time_arrival_parsed,time_completion_parsed,time_removal_parsed
5f636ecb4ea0bf03d640028f,1,SJSBUSYSLYJ,cf,141.126.124.173,False,cf,,1,True,V4-Prolific-1,PRVHGIROLTD,unit_50,6304a15058a384428871f1c5,"Tue, 23 Aug 2022 10:12:50 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 09:44:25 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5f636ecb4ea0bf03d640028f/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5f636ecb4ea0bf03d640028f.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:44:25 00:00,2022-08-23 10:12:50 00:00,
57e7bb4e73e67300012b8e2a,1,XRXZASBUVHP,cf,71.238.169.113,False,cf,,1,True,V4-Prolific-1,KBMIMBSYBVM,unit_76,6304b138e1a1b12e43e892d1,"Tue, 23 Aug 2022 11:34:35 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:51:43 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/57e7bb4e73e67300012b8e2a/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/57e7bb4e73e67300012b8e2a.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:51:43 00:00,2022-08-23 11:34:35 00:00,
5f565c9592080106c6b4d467,1,PVIXJIXWBRG,cf,2600:1702:441:73a0:3896:8ce7:dc65:7aa4,False,cf,,1,True,V4-Prolific-1,JESDOQMSKXJ,unit_118,6304e2cb2d15fcf64e0eb854,"Tue, 23 Aug 2022 14:48:17 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 14:23:59 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5f565c9592080106c6b4d467/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5f565c9592080106c6b4d467.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:23:59 00:00,2022-08-23 14:48:17 00:00,
62f44f57c62fa25bb19127e9,1,DRMOVCRUSVD,cf,2606:54c0:76c1:3c58::10:df,False,cf,,1,True,V4-Prolific-1,YOUYMLIUBWR,unit_120,6304e2dcddc940c1bbf1ee2d,"Tue, 23 Aug 2022 14:34:16 GMT",False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15","Tue, 23 Aug 2022 14:23:59 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/62f44f57c62fa25bb19127e9/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/62f44f57c62fa25bb19127e9.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:23:59 00:00,2022-08-23 14:34:16 00:00,
629e2941fc423a5cd2d2daba,1,FGCYMBDYAHY,cf,2601:47:4280:70f0:cd4b:41c7:b291:55e1,False,cf,,1,True,V4-Prolific-1,DJEPZXYSMGA,unit_104,6304b8ec5b6f8dbcb9451041,"Tue, 23 Aug 2022 11:40:53 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63","Tue, 23 Aug 2022 11:24:41 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/629e2941fc423a5cd2d2daba/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/629e2941fc423a5cd2d2daba.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:24:41 00:00,2022-08-23 11:40:53 00:00,
613e002e81f4b2409b531dbd,3,WOBVPVXQIUI,cf,70.121.15.89,False,cf,,1,True,V4-Prolific-1,FCNMOXWPQPU,unit_85,6304b16c18969f446add8058,"Tue, 23 Aug 2022 11:22:35 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:54:37 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/613e002e81f4b2409b531dbd/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/613e002e81f4b2409b531dbd.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:54:37 00:00,2022-08-23 11:22:35 00:00,
616c056b42e788ef31efc4b0,1,NENLMXWOZAM,cf,2600:1700:e750:1370:1d16:243e:843d:5ea2,False,cf,,1,True,V4-Prolific-1,FANXBXSFTFA,unit_60,6305e5a4e916feee229ca4f6,"Wed, 24 Aug 2022 09:22:01 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 08:51:36 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/616c056b42e788ef31efc4b0/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/616c056b42e788ef31efc4b0.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 08:51:36 00:00,2022-08-24 09:22:01 00:00,
5c1021a547d07800011a23de,1,FKHPUHNPHGT,cf,47.218.15.96,False,cf,"Tue, 23 Aug 2022 14:07:54 GMT",1,False,V4-Prolific-1,KLJFNQEVBIX,unit_77,6304b171d79fdc22cd5127f2,,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:52:44 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5c1021a547d07800011a23de/,True,6303790e0569ab25a565c4ef,prolific,10,,,,,,,,,,,,,,,
5f0a7dec44c42c19a6c9f6d9,1,IZAPPWBQPYO,cf,2600:1700:8850:2b50:b1b6:acea:406c:831b,False,cf,,1,True,V4-Prolific-1,YFFKAVNVJUL,unit_34,6305e612f4859896016ccad4,"Wed, 24 Aug 2022 09:39:38 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 08:50:01 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5f0a7dec44c42c19a6c9f6d9/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5f0a7dec44c42c19a6c9f6d9.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 08:50:01 00:00,2022-08-24 09:39:38 00:00,
614bbf1e7de43dee7386fe3f,1,JILRMRYTNQV,cf,96.56.173.198,False,cf,,1,True,V4-Prolific-1,QKIHUHEKYRD,unit_128,6306235128c542d0e5c2b16b,"Wed, 24 Aug 2022 13:55:27 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 13:13:55 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/614bbf1e7de43dee7386fe3f/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/614bbf1e7de43dee7386fe3f.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 13:13:55 00:00,2022-08-24 13:55:27 00:00,
62f26bd83a224b27ea4aae5d,1,WAZSUTKIKOX,cf,2601:805:700:6020:8034:ca0b:a9f2:aa77,False,cf,,1,True,V4-Prolific-1,IGZJXPVDSCZ,unit_74,6304b102b6d9d7e6ffe00ac4,"Tue, 23 Aug 2022 11:33:26 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:51:01 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/62f26bd83a224b27ea4aae5d/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/62f26bd83a224b27ea4aae5d.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:51:01 00:00,2022-08-23 11:33:26 00:00,
62d39a47594b3446ba0c1585,1,RLAUUPUTDPC,cf,71.8.111.35,False,cf,"Tue, 23 Aug 2022 14:24:41 GMT",1,False,V4-Prolific-1,QOIVKYIKHGI,unit_135,6304bec0e4c41e71f862e4b6,"Tue, 23 Aug 2022 12:16:32 GMT",False,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1","Tue, 23 Aug 2022 11:54:02 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/62d39a47594b3446ba0c1585/,True,6303790e0569ab25a565c4ef,prolific,9,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/62d39a47594b3446ba0c1585.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:54:02 00:00,2022-08-23 12:16:32 00:00,2022-08-23 14:24:41 00:00
62c7b44340785bc85ce9054a,1,QPJWXSTHNUV,cf,107.136.254.150,False,cf,"Wed, 24 Aug 2022 15:14:14 GMT",4,False,V4-Prolific-1,BSFYAHJOTBF,unit_29,6306222fa4de18aefe74eb01,"Wed, 24 Aug 2022 14:05:38 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 13:09:08 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/62c7b44340785bc85ce9054a/,True,6303790e0569ab25a565c4ef,prolific,3,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/62c7b44340785bc85ce9054a.json,4.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 13:09:08 00:00,2022-08-24 14:05:38 00:00,2022-08-24 15:14:14 00:00
62d5844a8fcb262f38f5b64c,2,UTCRBJODZQR,cf,104.230.227.195,False,cf,"Tue, 23 Aug 2022 14:23:24 GMT",2,False,V4-Prolific-1,FXCHIONFRZW,unit_111,6304b8c5e6f25d6a79e00aca,"Tue, 23 Aug 2022 13:24:34 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 11:25:03 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/62d5844a8fcb262f38f5b64c/,True,6303790e0569ab25a565c4ef,prolific,7,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/62d5844a8fcb262f38f5b64c.json,2.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:25:03 00:00,2022-08-23 13:24:34 00:00,2022-08-23 14:23:24 00:00
5d453e8723a5bb0001492546,2,BJDUEOLXATG,ngx,143.59.217.184,False,ipify,,1,True,V4-Prolific-1,JTIVFEJZPXV,unit_97,6304b0b94bae8efcc58bf804,"Tue, 23 Aug 2022 12:38:08 GMT",False,Mozilla/5.0 (X11; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0,"Tue, 23 Aug 2022 11:20:09 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5d453e8723a5bb0001492546/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5d453e8723a5bb0001492546.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:20:09 00:00,2022-08-23 12:38:08 00:00,
5e84f020507cd30b367b2624,1,KWYTGDPMPTF,cf,68.132.202.234,False,cf,,1,True,V4-Prolific-1,AOOUGZRZCXO,unit_45,6304a159af7bc5b8ae578e51,"Tue, 23 Aug 2022 09:59:17 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 09:44:04 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5e84f020507cd30b367b2624/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5e84f020507cd30b367b2624.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:44:04 00:00,2022-08-23 09:59:17 00:00,
628fde22d960fa7a63fb231d,2,ZDTNWNLNRYL,cf,75.138.114.180,False,cf,,1,True,V4-Prolific-1,CZQZVDCMAHD,unit_57,6304a259ed539331d1ae0144,"Tue, 23 Aug 2022 10:21:53 GMT",False,"Mozilla/5.0 (Linux; Android 8.1.0; LML414DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Tue, 23 Aug 2022 09:51:21 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/628fde22d960fa7a63fb231d/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/628fde22d960fa7a63fb231d.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:51:21 00:00,2022-08-23 10:21:53 00:00,
57bfc1beef05670001ee84c2,1,TYXXGDVIGBF,cf,74.219.58.142,False,cf,,1,True,V4-Prolific-1,KJZWERJAQAY,unit_188,6304d6c6a82c0b1c821a709f,"Tue, 23 Aug 2022 13:44:41 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 13:32:01 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/57bfc1beef05670001ee84c2/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/57bfc1beef05670001ee84c2.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 13:32:01 00:00,2022-08-23 13:44:41 00:00,
5a3bdd2c8d005a0001829f3e,1,BCSJZIQEURT,cf,2601:243:2100:121e:748e:2060:8d63:9b7e,False,cf,,1,True,V4-Prolific-1,TBVAMYRQNRC,unit_59,6304dded00a31eac91015cc3,"Tue, 23 Aug 2022 14:24:16 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 14:02:36 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5a3bdd2c8d005a0001829f3e/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5a3bdd2c8d005a0001829f3e.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:02:36 00:00,2022-08-23 14:24:16 00:00,
5c330cefca23620001b262b1,1,JILRMRYTNQV,cf,2600:1702:1eb0:8ed0:8045:5aad:b80:c2c8,False,cf,"Wed, 24 Aug 2022 13:13:55 GMT",1,False,V4-Prolific-1,QKIHUHEKYRD,unit_128,6305e87d37d616c3e7dc0ae0,,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 09:00:48 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5c330cefca23620001b262b1/,True,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5c330cefca23620001b262b1.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 09:00:48 00:00,,2022-08-24 13:13:55 00:00
5ec2feeb47c4471339d3b2ce,1,NFNQYAEARYQ,cf,2605:a601:a9fd:9a00:5911:40c6:cba0:ed1a,False,cf,,1,True,V4-Prolific-1,UJLMXNUMRAE,unit_54,6304a20ae39f64699a8410be,"Tue, 23 Aug 2022 10:17:42 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 09:47:30 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5ec2feeb47c4471339d3b2ce/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5ec2feeb47c4471339d3b2ce.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:47:30 00:00,2022-08-23 10:17:42 00:00,
5da8566c033d5700135798fb,1,YEQNKLTCVIS,cf,24.254.155.251,False,cf,,1,True,V4-Prolific-1,ODTIAJJZDOA,unit_17,63039e9e68edcb6ffc4213f6,"Mon, 22 Aug 2022 16:10:13 GMT",False,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,"Mon, 22 Aug 2022 15:35:36 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5da8566c033d5700135798fb/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5da8566c033d5700135798fb.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-22 15:35:36 00:00,2022-08-22 16:10:13 00:00,
620bde60a922fc3f247f6e6d,1,BOXUILQNSLV,cf,2600:387:1:803::bc,False,cf,"Wed, 24 Aug 2022 08:38:23 GMT",1,False,V4-Prolific-1,CREOQHAKQMF,unit_196,6304d70e5bd55e57f8cfde53,,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 13:33:21 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/620bde60a922fc3f247f6e6d/,True,6303790e0569ab25a565c4ef,prolific,10,,,,,,,,,,,,,,,
629b4d940b984723e59c13ce,1,XKPAWVUAKNZ,cf,67.247.107.238,False,cf,,1,True,V4-Prolific-1,EFLNTIQKQZZ,unit_80,6304b0f5269065c4bd44422e,"Tue, 23 Aug 2022 11:11:54 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:52:02 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/629b4d940b984723e59c13ce/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/629b4d940b984723e59c13ce.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:52:02 00:00,2022-08-23 11:11:54 00:00,
60cf382898b50ef89e5efab3,1,RFJCXKIRSUS,cf,2603:6080:2800:6a00:2474:3268:8242:91bb,False,cf,,1,True,V4-Prolific-1,TYARHLKXBHZ,unit_53,6304a1f2d8dae1419d520a02,"Tue, 23 Aug 2022 10:05:01 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36","Tue, 23 Aug 2022 09:47:31 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/60cf382898b50ef89e5efab3/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/60cf382898b50ef89e5efab3.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:47:31 00:00,2022-08-23 10:05:01 00:00,
614662c1c31697525616534f,1,RBAZLNAESQC,cf,2606:54c0:76e0:9b60::f:281,False,cf,"Wed, 24 Aug 2022 08:53:05 GMT",1,False,V4-Prolific-1,LDBDAYCQOUW,unit_68,6304dedb1e4e7b7a3021b286,,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15","Tue, 23 Aug 2022 14:07:00 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/614662c1c31697525616534f/,True,6303790e0569ab25a565c4ef,prolific,10,,,,,,,,,,,,,,,
5e6d07de9cf1952cdc94bf61,2,QVSIAGJMKXY,cf,73.178.227.233,False,cf,,1,True,V4-Prolific-1,YRHRTFOXZWS,unit_109,6304b95c54b451778981beda,"Tue, 23 Aug 2022 11:54:56 GMT",False,"Mozilla/5.0 (X11; CrOS x86_64 14909.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 11:26:28 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5e6d07de9cf1952cdc94bf61/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5e6d07de9cf1952cdc94bf61.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:26:28 00:00,2022-08-23 11:54:56 00:00,
6277f24d24ba4608b3fa016c,1,FTTMUIXMDTZ,cf,2603:9001:90a:5015:c4ad:87e:b875:a354,False,cf,,1,True,V4-Prolific-1,OZFOSGCVSWP,unit_6,6305e4351ee6b841e670ce71,"Wed, 24 Aug 2022 08:55:12 GMT",False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Wed, 24 Aug 2022 08:41:58 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/6277f24d24ba4608b3fa016c/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/6277f24d24ba4608b3fa016c.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-24 08:41:58 00:00,2022-08-24 08:55:12 00:00,
